"ID","Manufacturer","Size","Age"
"HG5733","Moloney",75,2.92213266627207
"YA1722","Camtran",75,9.93749332622428
"BX0494","Camtran",100,7.80206075829055
"EM7552","Moloney",50,17.7777911071932
"LP0684","Camtran",50,45.9345759994504
"ET9082","Nema",75,17.1846986605013
"BZ0761","Camtran",75,13.3824679747537
"FP5877","Camtran",100,12.6227122529594
"CE3391","Nema",100,33.7847053973855
"QA4872","Moloney",50,21.8345629028095
"CU6869","Moloney",75,35.8718138187032
"MD4420","Camtran",100,5.00834971549678
"KW0807","Nema",100,39.8975830090935
"NK6666","Nema",75,24.8327270500782
"HP5984","Nema",50,37.261573013008
"LD1178","Moloney",75,7.42095421394977
"KB9985","Camtran",50,28.0917999429441
"BI2842","Moloney",75,9.36655718441152
"UJ6500","Moloney",100,41.7332725011699
"DU3902","Camtran",75,37.463822337688
"EX0910","Moloney",50,19.546986242198
"MI9524","Camtran",50,21.1440050336942
"ZM1232","Nema",100,24.4335388660631
"BY3812","Nema",50,54.0672423611822
"EA1869","Moloney",50,19.0191961526783
"PR6021","Moloney",50,12.2931319302711
"VR2467","Moloney",75,18.6696572906845
"IF7192","Nema",50,23.1148307488797
"OQ0097","Moloney",100,25.9958217387376
"GT9706","Camtran",75,35.971418016571
"CB3898","Moloney",75,30.9598483894129
"LR7701","Moloney",75,30.6846011278508
"WQ9777","Camtran",100,20.2159192874706
"GQ3356","Moloney",75,27.0464341626667
"HM1489","Moloney",75,31.4424301402822
"XD5045","Moloney",100,13.4127156135224
"YB1048","Moloney",75,15.0206727990665
"QC9933","Nema",75,26.5845423866484
"QR0060","Moloney",75,22.4507901559021
"EJ1210","Nema",100,35.9991965713888
"HY5303","Moloney",50,24.9505191837427
"PB8796","Nema",100,19.4824567215348
"NG4462","Camtran",100,24.5263378907101
"IY0816","Nema",100,37.3700312249178
"GL8247","Camtran",100,13.1671799532205
"UC9654","Moloney",75,24.9277610415772
"CM3585","Camtran",100,15.5615555805958
"YJ6915","Nema",75,16.8475769051628
"AY4153","Nema",100,20.0626576253194
"WV2886","Moloney",75,23.7792078320291
"RC0625","Moloney",50,45.5170680402515
"VQ2572","Moloney",75,22.6985250179188
"QA7199","Camtran",75,18.5574812412938
"GJ9073","Camtran",50,35.3879976942292
"RO9588","Camtran",50,17.7058779036878
"BX3145","Camtran",50,43.596299811767
"IP1620","Nema",75,68.7385849337603
"KO5164","Moloney",75,35.6917527821955
"DM8115","Nema",50,22.3558135684447
"SG2529","Moloney",75,38.0386028883039
"ML5130","Moloney",100,4.19570939340139
"IA6004","Moloney",50,44.1958945569784
"IB3672","Moloney",75,29.16180920629
"QU9941","Camtran",50,15.6224729600203
"OA0175","Nema",50,40.6372277993534
"UF5341","Moloney",75,29.624346455102
"GS6377","Moloney",50,48.2442068032462
"VM6425","Nema",50,5.81785001610474
"HB9249","Nema",50,42.4340162754277
"FI2605","Camtran",100,21.6839328890998
"MI2403","Nema",50,28.5061804071241
"QA6800","Moloney",100,19.1428982383165
"NW1112","Moloney",50,33.7864471776469
"IQ7640","Camtran",50,51.6576017279238
"ID9089","Nema",50,52.7560713613887
"VD4238","Nema",100,61.5454692930131
"QI0233","Camtran",75,13.3615186317057
"CI2741","Camtran",50,60.1731795021393
"GJ4781","Camtran",50,65.9856614066076
"VD1973","Camtran",50,19.0202574333841
"BY5526","Camtran",100,33.2361262836203
"VY9580","Moloney",100,6.18812383248122
"IQ7376","Nema",50,54.4201086175591
"OH5067","Camtran",50,29.9445355532543
"UT7566","Moloney",75,30.9983823993009
"OI8560","Moloney",75,37.4528970490613
"DX8928","Moloney",50,4.16825346459443
"ZQ5091","Moloney",50,18.4036790684113
"EW1587","Nema",75,5.2904312756914
"ZP3155","Moloney",75,26.6205375736888
"GE2658","Moloney",100,53.7482415758656
"FH7832","Nema",100,15.0165145744327
"BJ5534","Nema",75,22.3571164205565
"YC5645","Camtran",100,18.0257848295105
"ZJ8180","Camtran",75,20.0239158833317
"OP1696","Moloney",50,59.5667373607764
"SD1000","Nema",50,16.4732238860541
"IH8791","Nema",100,14.5662514184979
"JA3191","Moloney",75,0.778504265198744
"GV6864","Camtran",100,27.9965194575895
"FP9808","Nema",75,8.49853281645702
"LY9690","Nema",50,25.5634965652269
"LJ0375","Camtran",50,22.4284738873349
"KS2678","Moloney",100,16.1574366907991
"DL4161","Nema",50,6.71154340411208
"FD2228","Moloney",100,38.2191981711335
"IR9746","Moloney",75,30.5993720810519
"AD4625","Moloney",50,15.4121380502748
"TU9935","Moloney",75,47.5349177204613
"IZ4064","Moloney",75,27.3760676557872
"RT5479","Camtran",75,24.7867235269116
"VU0994","Nema",50,30.0075127882698
"PY5376","Nema",75,14.3202298170751
"PA2329","Moloney",50,23.9587120293213
"YJ4606","Camtran",75,29.0353079227748
"RQ8537","Nema",50,3.72025347915575
"PF1872","Camtran",75,94.5599556258548
"RQ3498","Nema",50,21.0259113308175
"FI3910","Moloney",75,20.6426874023039
"LW5077","Moloney",100,16.4135121121387
"PC3280","Moloney",100,16.4960571786231
"MZ7210","Moloney",75,45.7181681942179
"QF6634","Nema",50,34.7005314341446
"SF9355","Camtran",50,21.2117336881976
"CB2860","Nema",50,10.6115210267443
"MT3432","Nema",50,27.9906787015304
"IA5153","Camtran",75,39.2047449955616
"AX8727","Camtran",75,10.5732892256503
"QU3220","Moloney",100,10.498465196512
"EQ1351","Nema",75,40.9333611758043
"NV8446","Moloney",75,40.9907574393767
"GD5816","Nema",100,13.1734607857991
"OR1569","Moloney",75,6.85269332136211
"JT2707","Nema",100,13.3948405912248
"OR4761","Moloney",75,11.3282555822102
"BT7349","Camtran",50,37.4781121831298
"GC8503","Camtran",50,18.4218459027789
"AJ8977","Camtran",50,33.0009277747903
"OA9184","Camtran",100,16.886609480552
"JW9524","Nema",75,45.9900850907589
"EJ3296","Camtran",75,46.3207049807731
"GN6443","Nema",75,18.8360633029399
"QJ4763","Nema",50,13.2151615804042
"ZO1994","Nema",50,20.6871839830449
"VO2693","Nema",50,7.69828902366961
"GQ4415","Nema",75,7.21590387006754
"YG2143","Camtran",100,16.719101223489
"VI4286","Moloney",100,56.6482538346986
"KA4474","Camtran",75,16.4863515439204
"GB5294","Camtran",100,2.51403059842339
"SW6815","Camtran",75,43.8126783638196
"XT9496","Nema",100,21.9885715322508
"OT8007","Nema",50,39.2787391898219
"HN6748","Camtran",100,5.16316866182218
"HU1906","Moloney",75,15.1129210436709
"YJ0943","Moloney",75,25.7351829337751
"CD6574","Nema",50,22.2251912244377
"YC9271","Nema",100,13.982980529484
"OJ4782","Moloney",100,13.4829202150642
"ZD0384","Moloney",50,21.7169962821367
"KL7256","Nema",50,47.5042681792803
"IV8381","Camtran",50,37.3145904308255
"PN0264","Moloney",75,16.787087886349
"OD6610","Camtran",50,20.0409574510872
"RU8207","Moloney",50,27.4110347489742
"HF4518","Moloney",100,33.4846458218645
"RK5676","Camtran",100,24.0710126057272
"WZ3259","Moloney",75,9.12128341499036
"WB6056","Moloney",100,8.05164036576175
"LT1420","Moloney",75,20.4683096269288
"DT3445","Nema",100,10.3700895018762
"QC8597","Moloney",75,13.7958035757951
"BP9460","Moloney",75,16.6516135688571
"OS5574","Camtran",75,16.9401569005105
"PM0025","Moloney",50,34.2205323056979
"KP0198","Nema",50,5.77471334625054
"YN1055","Camtran",75,10.9813608067267
"LM1164","Nema",100,38.078448819264
"LQ3124","Moloney",75,26.976192299806
"AN0888","Camtran",75,46.4654200906809
"XN0597","Moloney",50,15.3548501660778
"AT9022","Moloney",50,32.6601350691117
"FZ1869","Camtran",50,23.4251485889514
"EY9201","Nema",50,61.3930750463937
"ML2063","Camtran",75,49.5101005120683
"ST3582","Camtran",75,14.2542378504087
"PF6202","Moloney",75,1.02948833903678
"VK8158","Moloney",75,17.6906112405684
"AR2361","Camtran",50,5.60167319365542
"AD7066","Camtran",50,76.741477858736
"KO3394","Camtran",50,8.88637056415192
"ZK4835","Moloney",50,55.7354017807604
"HV9362","Camtran",100,21.6960913680983
"KY4183","Moloney",75,26.3648667469586
"KW8246","Camtran",50,15.8091337841324
"UK5778","Camtran",75,27.5307633863736
"NC9599","Camtran",50,53.4399336872722
"NR1595","Moloney",75,7.33445114315388
"GB1086","Moloney",100,3.3748167723806
"XC8917","Moloney",75,17.015065174153
"YB8848","Nema",75,26.7783497945829
"MD8049","Moloney",75,24.7838793723304
"FS9414","Camtran",50,52.5833053343119
"QL3429","Nema",50,9.20971357013326
"HZ7512","Moloney",100,29.1875335052627
"FC8474","Moloney",50,47.3644516655702
"CX4119","Moloney",75,37.2738882017133
"DM6273","Nema",100,3.46982275710288
"LJ0856","Nema",50,9.62568740266116
"BU6219","Camtran",50,25.2729759624905
"PK8054","Camtran",75,8.3194885443489
"ZX3331","Moloney",50,20.7921825368446
"PX4692","Camtran",50,28.6519554515569
"AT0220","Camtran",50,31.4012450595979
"NG4475","Nema",50,32.104932280198
"YQ5219","Moloney",100,10.410011246185
"NT7608","Camtran",75,24.5525671229949
"TN3105","Moloney",50,56.212116666937
"YT7272","Moloney",100,28.8386201253458
"EC5210","Camtran",75,14.5300726073727
"DI8525","Camtran",50,24.5702833835156
"XL3967","Nema",100,9.93497330035827
"OW5038","Moloney",100,16.8401712577813
"CR5569","Moloney",100,55.2201385193
"SI2138","Nema",75,13.4796494812597
"FL1309","Camtran",75,42.9413812939876
"GE5172","Moloney",50,51.6033817215484
"SJ5431","Camtran",100,14.7499885807039
"IE2619","Camtran",75,22.444571651101
"CV4941","Camtran",75,0.620407222998629
"TC2920","Nema",75,48.8460766173448
"DJ0080","Nema",50,12.0583558909632
"SK6784","Moloney",50,19.9392156576275
"CZ2330","Nema",100,10.8400202548227
"ZU9571","Camtran",50,25.9092618185995
"DN4612","Camtran",100,16.6709490723938
"BH5052","Moloney",50,19.700932792077
"BE1358","Moloney",75,7.66179439552283
"DP9671","Nema",50,22.755386589698
"DE8513","Camtran",75,39.8039224988167
"FZ6602","Moloney",100,6.67173067024332
"QZ5822","Moloney",75,1.471249872875
"HA8143","Moloney",50,11.6670867071825
"SB3051","Moloney",50,52.7183802323075
"ZO0067","Nema",75,30.3651736873563
"MW1975","Camtran",100,60.8641945213976
"UO2350","Moloney",50,15.850014039381
"KB1348","Camtran",100,28.156056606434
"CI1660","Camtran",50,50.4693335388964
"CG4493","Moloney",100,5.47926790923573
"IN4986","Nema",50,11.4594602991514
"YP1583","Nema",75,16.0177041716698
"IV4024","Camtran",50,57.3530913368321
"LD2845","Camtran",75,42.2625825150449
"QE6412","Moloney",50,50.07009688839
"VL6277","Moloney",100,10.1885564464584
"JT5431","Camtran",75,12.8111603001885
"SZ3219","Camtran",100,50.8414540395208
"JK7373","Camtran",75,44.4307428411736
"MR1787","Camtran",75,11.8473456323398
"DP8181","Camtran",100,5.94822311515262
"PH4956","Camtran",75,53.6613744468525
"UZ6392","Moloney",100,61.2398328206594
"IT5007","Moloney",75,35.7683855494389
"DX9487","Nema",100,24.9045517375499
"PH0545","Moloney",50,29.2398600613196
"EA7782","Camtran",100,45.3982816566845
"ZO5518","Camtran",100,45.247703613264
"YG2930","Nema",50,34.9069521112921
"QD6614","Moloney",75,13.1239108985228
"MQ5735","Camtran",50,9.48524259657018
"RF2925","Nema",50,51.8081792718932
"TU7009","Camtran",50,38.6270044253586
"QJ9320","Moloney",50,11.6322506895941
"EI7902","Camtran",50,25.9539367787925
"FZ7200","Moloney",100,4.78465752630516
"YW8225","Moloney",75,11.8588959069015
"ZR9511","Nema",100,21.8258859319374
"RL2421","Camtran",75,22.991979795442
"PK1015","Nema",75,11.560163269641
"LZ4754","Camtran",75,24.7974466724438
"OT6326","Nema",50,42.7246517633282
"NK7314","Moloney",75,18.7888145455231
"BO5326","Camtran",50,25.0743633350684
"XS3108","Camtran",75,34.018604809776
"MI1800","Camtran",50,35.6716051694844
"NZ1845","Nema",50,14.1022488505154
"CY1990","Nema",100,12.3803538566616
"ZM3679","Moloney",100,52.5605694579809
"MZ3250","Camtran",75,47.9195589406392
"VX7800","Moloney",100,39.6356361983914
"ZA0876","Moloney",50,23.6524527069705
"VG8797","Camtran",75,38.4498532703468
"IY4365","Moloney",100,25.8104156187782
"JX9401","Nema",75,19.321495425048
"FT1716","Nema",50,14.0692080965792
"DF8562","Camtran",50,25.6458943823953
"DH7939","Camtran",50,56.6657887552465
"EV9037","Moloney",75,11.174832749674
"JA7154","Nema",100,19.5529218700677
"XM3398","Nema",100,9.30578777668244
"AT5489","Camtran",50,52.7341285518502
"AS8279","Camtran",50,19.3269165517694
"RH9032","Camtran",100,21.0774545612814
"WH4512","Moloney",50,40.8372030674025
"VJ0850","Camtran",75,43.13641028073
"XK7776","Camtran",50,19.788543782806
"ID6186","Moloney",100,5.0976257956029
"BM7860","Moloney",100,46.587291525774
"RP1339","Moloney",50,7.41941137653331
"SV2901","Nema",50,47.2182825268651
"MC7132","Moloney",100,23.8957755665082
"IU5027","Nema",100,20.0123796119394
"HB9029","Camtran",100,3.79909928744806
"WB1764","Camtran",100,34.8280814811941
"JP1664","Nema",75,12.9317503141688
"VP1740","Moloney",100,38.6096630014182
"AB1574","Nema",100,29.6063150272237
"UK2858","Moloney",50,14.5054563007596
"WQ5333","Camtran",100,1.38887372566075
"IA3131","Moloney",75,22.000529584778
"IH7047","Nema",75,25.0720437722901
"RE2015","Nema",50,40.4379130473008
"SH3142","Moloney",75,26.215877819604
"RK2135","Moloney",100,1.06910891963725
"MO9732","Moloney",75,71.5634029604103
"DA2179","Camtran",50,27.3387332504254
"RP2267","Camtran",50,18.4177415315629
"LE1734","Camtran",50,44.7259469176794
"AB0136","Camtran",75,12.5349477548963
"IX7965","Nema",50,35.9689770590635
"QJ5689","Camtran",100,30.3252422179233
"YV8186","Camtran",75,5.85214012305587
"EA6592","Moloney",75,19.4544360901921
"YN7519","Moloney",100,11.9978746537611
"WJ0527","Nema",50,26.3943699331257
"XA9397","Camtran",50,96.8962570593392
"FP6377","Nema",75,24.6790874133333
"WZ7561","Nema",100,21.2604819750033
"JW7226","Moloney",50,21.5110111968333
"DG8709","Camtran",75,16.2357741008156
"CK1663","Moloney",75,44.4977733717865
"BF0872","Camtran",75,27.1698783027722
"KD4236","Moloney",50,40.7531905177135
"QT7338","Moloney",75,68.5109924412633
"YH2810","Camtran",75,9.97231458971326
"LB0759","Nema",50,23.5056851416175
"IS0309","Camtran",50,14.6492805911233
"BG8969","Camtran",100,5.0385250457975
"DT0953","Camtran",50,10.0692801848563
"AF1945","Moloney",50,35.4658438435144
"FQ8848","Nema",75,15.8312895166439
"GU4237","Moloney",50,41.9966582088461
"XN9563","Nema",50,30.1020521433739
"UP2390","Moloney",75,18.2457173144624
"NT2811","Camtran",50,36.7124578760116
"AU3798","Nema",50,36.8265545501968
"IM2941","Nema",100,4.90804429097716
"QU9214","Nema",100,43.3627702521397
"UG5384","Nema",100,26.1229530839237
"JL5257","Nema",100,3.38723176811793
"BV0649","Moloney",50,38.4139570831068
"BA0339","Nema",50,32.5544793711743
"ZM4560","Camtran",50,29.684742858293
"XD0571","Moloney",100,28.5441480618903
"RF5460","Nema",100,23.9315241972649
"WO1592","Camtran",50,48.6170609468498
"XI5041","Moloney",100,29.9430584306447
"RY4089","Camtran",100,28.8138932735418
"NK9443","Moloney",75,8.78111512472848
"MI8580","Moloney",50,60.8123406542434
"KV1398","Moloney",50,8.06224234723659
"DN3997","Camtran",100,42.0124584495136
"YF2846","Camtran",75,26.5710600306446
"GN9814","Camtran",100,27.0059050201812
"JS9407","Camtran",75,22.9791241185916
"OM9351","Camtran",75,18.0023600931255
"MQ8290","Nema",75,35.1638020237837
"ZK1332","Moloney",100,11.7564420523732
"HT4532","Moloney",50,66.2250052772102
"FL4004","Moloney",50,18.1479911860955
"CJ9233","Nema",50,15.5384340068251
"IP6278","Moloney",100,33.5149091020027
"RH5730","Moloney",100,16.2149551798029
"GZ0037","Nema",75,14.3358246697786
"DI5962","Camtran",100,57.8595080699106
"LR1314","Moloney",75,34.5869776260755
"YN9145","Camtran",50,22.2218092874443
"PV1212","Nema",75,9.6765019254175
"AC1947","Moloney",50,11.9750493854139
"FN0425","Nema",75,32.3227016962107
"PW3229","Nema",75,28.5170364639076
"RS1558","Camtran",75,44.1602218537747
"SU6427","Moloney",50,50.131644194081
"MC3654","Camtran",100,4.14595955996595
"KE4196","Camtran",75,48.8573072363817
"IL3892","Camtran",75,40.5311164284793
"UV4223","Moloney",50,23.5275469062291
"LO7958","Camtran",100,26.4688267364276
"JH5543","Camtran",50,21.2743541370829
"ZF2874","Nema",50,49.1563577446491
"HO9061","Nema",50,72.3970067835856
"WK0591","Moloney",75,19.8129901766167
"VF2354","Camtran",50,25.5265005112107
"CJ7230","Nema",100,1.33604794790792
"VW4982","Camtran",100,26.3320212235326
"WZ0722","Moloney",100,24.7460062988976
"IX9043","Camtran",100,27.0086607612547
"CA9277","Camtran",50,2.54352083944624
"LO0048","Camtran",50,23.451685499781
"DR2742","Moloney",100,97.5498523450655
"UQ1016","Moloney",50,48.8813499684548
"FZ9523","Camtran",50,20.8448681734686
"XI0836","Moloney",100,47.1256252909169
"TP2494","Moloney",50,19.960217058396
"WV4050","Nema",75,35.1727497298415
"AJ2843","Camtran",50,16.4761527794435
"BW0357","Moloney",100,5.67257492591366
"RD9101","Moloney",100,18.5041488361169
"RL2850","Camtran",75,50.4524559797943
"SU4467","Moloney",50,25.3380202386215
"JI0226","Nema",50,3.13951884574311
"HY3184","Moloney",50,10.6970781422121
"ZN7850","Nema",75,24.4287282059581
"HE9070","Moloney",50,24.4172387707805
"BV8925","Moloney",75,26.4760346036931
"LD7651","Nema",100,22.2229620364607
"BV1869","Nema",50,37.1778964408373
"DB5419","Moloney",50,17.0225398677275
"YW3687","Nema",100,25.6473116714124
"GE1145","Nema",50,59.5533823415231
"UW9750","Moloney",75,24.8148167090183
"FG4318","Nema",75,52.7517283839937
"BR5014","Moloney",100,8.92697331197697
"BG7718","Nema",100,30.1483968586384
"RP9849","Nema",50,10.5557808252434
"QC7615","Camtran",75,11.6655712618487
"NK8754","Nema",100,26.0675737769917
"PF4806","Camtran",50,5.39182956095869
"XT8843","Nema",100,46.920000202923
"LC9684","Nema",100,71.3647013156278
"WC4993","Nema",50,78.4753813939029
"CE0645","Moloney",50,16.2909414680409
"AY4674","Moloney",100,3.08159843101278
"NP8032","Camtran",100,47.988386221571
"NR5921","Nema",100,28.2237109402823
"OG7031","Camtran",50,29.9824520391548
"KA5219","Camtran",50,46.5843674211749
"WZ1654","Camtran",50,13.9412605029915
"GR4227","Camtran",75,25.2143173630637
"BU5420","Moloney",50,19.1280850178526
"DU8516","Camtran",75,31.1455778541003
"CO8631","Camtran",75,9.20477924673224
"SR0719","Camtran",50,36.6685958899568
"QG5747","Camtran",100,56.0925934228603
"PV5128","Nema",50,41.2654477918673
"FO5529","Moloney",75,31.8308221006818
"GL4695","Moloney",50,19.3961690277559
"CX9529","Moloney",75,52.0716267742646
"HY1147","Nema",100,25.5507814346802
"NE9661","Nema",50,12.2340585680258
"LP5110","Moloney",75,50.382053931205
"MG8876","Moloney",100,20.5047310661411
"WI7664","Camtran",50,67.3972076027575
"PY9771","Camtran",50,38.1614338484608
"FS9055","Camtran",50,19.9365843690473
"SR8419","Nema",50,49.070902603039
"LR9239","Camtran",100,3.244899384961
"RV0506","Camtran",100,25.7238393302416
"ZA7590","Moloney",100,36.287800697312
"DG7024","Nema",75,24.628408941634
"TP1528","Camtran",75,70.1840328325271
"JX2714","Moloney",75,12.0926696817574
"FI5380","Moloney",75,26.9394295433865
"SB5428","Camtran",100,12.1582912633711
"QZ3293","Nema",75,40.600657807095
"WR1337","Camtran",50,13.2128539514744
"ZP1459","Nema",100,17.807943552378
"RX0133","Nema",50,15.4961665934983
"FM3879","Camtran",50,12.4331416767968
"NR8648","Moloney",100,23.9466092470282
"LV6827","Camtran",75,48.0566661560199
"WT4244","Moloney",100,0.477626582252459
"XY1827","Camtran",100,30.6802557960985
"BD6795","Nema",50,39.357829081953
"BL5979","Nema",75,14.1330669525876
"GN0931","Camtran",100,7.86007553286213
"LQ6343","Moloney",50,33.0861775064243
"WS2686","Camtran",50,11.6581424417635
"BP0010","Moloney",100,4.4955717156506
"PS5440","Nema",75,12.8197276929958
"XL6170","Camtran",100,19.848697683915
"MB6757","Nema",75,22.688393060806
"NW7874","Camtran",75,29.3616565957628
"TK4239","Nema",50,12.4974884700922
"TI7248","Moloney",100,33.0109342952633
"OI4868","Camtran",50,20.9374867312914
"MY0317","Moloney",100,23.8795905673518
"KL3790","Moloney",100,9.95426764772208
"DS7542","Nema",75,49.4242169593859
"YN0238","Camtran",100,41.3407086967606
"KQ4213","Moloney",75,42.3735462232349
"ES4838","Moloney",50,5.26860114702653
"NY6391","Camtran",50,11.2270216295499
"KJ6671","Nema",75,24.4280454667883
"TS9669","Moloney",50,10.9975231609807
"ZP8466","Nema",100,9.26736043957119
"VM1288","Nema",75,12.6817743358277
"SA6397","Moloney",75,51.5993206072492
"OL5766","Moloney",75,3.0243707446294
"FR1379","Camtran",50,32.1156111730636
"MH7494","Nema",100,38.0974099109462
"NX7395","Nema",75,19.2748318358979
"GB1764","Camtran",50,26.5129275627088
"YU3050","Camtran",75,6.41544903842157
"GH5163","Nema",100,36.4721483155019
"OG5325","Moloney",75,18.9744104361129
"AR2479","Camtran",50,48.1733694829227
"FL0026","Nema",75,10.293157523228
"BZ1784","Camtran",50,12.5229732076146
"IR6081","Camtran",50,42.745169627331
"XO3443","Moloney",100,20.7823229419623
"BE0355","Nema",100,9.97120222210446
"KH9968","Camtran",50,23.310520315106
"AN5070","Camtran",50,39.1643246649552
"ST6585","Moloney",50,39.7648764472832
"HM3435","Camtran",75,8.62808707555227
"OR4519","Moloney",50,72.9480664357216
"EH9020","Moloney",100,13.5006801364189
"IJ6681","Moloney",75,23.6319909313903
"IU7176","Moloney",100,43.1379381644952
"SH3687","Moloney",75,44.875086957105
"SM8126","Camtran",75,22.716969112518
"VB0102","Camtran",75,32.8228558748289
"DM4247","Moloney",100,8.02075237136501
"SG6822","Camtran",50,28.7491826898249
"UH4904","Camtran",75,46.2359321803825
"IR6645","Camtran",50,37.072860191259
"WN2571","Nema",75,19.1384543353537
"XW0140","Moloney",50,3.61335092876693
"KH0788","Moloney",50,30.3401367546276
"MA0344","Camtran",50,26.2906824627414
"FP8795","Nema",50,25.2220040423275
"PE7093","Nema",100,12.2773683074031
"CX0968","Moloney",50,53.3908853192107
"GN4993","Moloney",75,26.189464033259
"LQ0922","Camtran",50,36.1377424793298
"CE9920","Nema",100,5.44896133344859
"AF5008","Moloney",50,26.4876042872821
"ZS6657","Nema",100,15.185725355088
"VI5225","Nema",100,58.2586416262704
"QJ9005","Moloney",75,82.4347101982577
"DV3817","Camtran",75,62.06003403528
"HB0701","Nema",100,51.5570852843388
"LM2183","Camtran",100,13.4802415088215
"PB5160","Moloney",75,1.46508901931679
"CB7387","Camtran",75,37.5898237419978
"ZO2825","Moloney",75,13.6503061891415
"SD0932","Nema",75,15.1084191433874
"WI6833","Camtran",75,42.6646926553864
"TL6638","Camtran",75,38.1927126652741
"CX7039","Nema",100,28.6717160418249
"HA5363","Nema",100,38.3823638929546
"QB6560","Camtran",50,27.2887446158405
"ND9487","Camtran",75,23.0662311350145
"JN1162","Moloney",75,20.0244461741814
"SZ2889","Camtran",75,48.9136175264241
"RF0202","Camtran",50,34.1300594463896
"HR4513","Camtran",50,38.048610975292
"JU3626","Nema",100,16.48481848897
"VE6317","Camtran",50,54.0766393038521
"RD9379","Nema",75,23.6636577942189
"BP9887","Camtran",100,12.7329193701881
"NF2159","Moloney",75,5.42177783678518
"YF6094","Moloney",100,30.0832694364622
"NJ6630","Moloney",75,27.6334099732124
"MX6086","Moloney",75,25.9908492571456
"FX3308","Camtran",75,49.5876135198617
"TU2178","Moloney",75,15.2822190483376
"UJ4620","Camtran",75,15.5872860090057
"EZ6581","Camtran",50,9.68160731536034
"VN5212","Moloney",50,28.1816079566794
"HV6725","Moloney",75,27.9390351451987
"GM7832","Camtran",50,8.328795971899
"FE4560","Moloney",75,29.902066368089
"JQ7776","Camtran",100,32.8419777910088
"IE4304","Nema",75,24.9168401631453
"GM0507","Moloney",50,57.1934256507194
"PR0649","Nema",75,12.6138419234948
"AK4562","Moloney",50,46.6980783806959
"XJ0085","Nema",75,13.680732207732
"ET5754","Nema",50,12.2164135396253
"TR6186","Nema",50,43.0309968807159
"CQ5828","Camtran",75,10.3152194211486
"PG9937","Camtran",75,16.3442308448796
"FV5541","Camtran",75,13.549317796385
"CQ1813","Nema",75,38.7949781489885
"LY5983","Moloney",75,29.8868532470967
"AV8333","Nema",75,35.6456971377843
"SM8495","Moloney",75,11.1598993496062
"VF3732","Camtran",75,24.6942405867273
"IV3872","Moloney",50,30.8917094020925
"XM5408","Nema",75,7.82832322223024
"BH1411","Moloney",75,21.9272809925714
"BO1738","Nema",50,22.2317454575458
"LR6395","Camtran",50,17.080200339772
"LC8789","Nema",50,23.2329938870666
"CO7453","Nema",50,34.5613870247151
"YL5890","Nema",100,3.471850291812
"WZ9743","Moloney",75,21.0741112066719
"BK6121","Moloney",100,21.3336101412026
"GS3249","Moloney",50,31.8267576538396
"QM6564","Camtran",100,26.24002878962
"HD7703","Moloney",75,35.0029782135144
"LJ6573","Nema",50,28.9525049343632
"GE5073","Moloney",75,9.96512043821893
"SG3647","Moloney",75,50.7468513534152
"AO7504","Nema",50,16.2663486525293
"BD3986","Moloney",75,41.8173515322458
"NP9245","Moloney",100,23.6430609441358
"DY5294","Camtran",75,22.2577107687222
"MF8337","Moloney",100,4.59450473897229
"GJ1082","Moloney",75,6.75099277806234
"DM7892","Moloney",50,30.148770131542
"SL4192","Nema",50,18.4588508691929
"WN9453","Camtran",50,63.4830035377503
"DP1089","Camtran",50,45.8911534664087
"BM1118","Camtran",50,45.0784124387295
"QA5974","Nema",75,13.5819687934282
"IH2539","Moloney",75,15.5728162217622
"GP9126","Moloney",50,18.9359898252458
"TU9206","Moloney",75,21.1185774843736
"YN5376","Nema",100,24.6783349464097
"RA6792","Nema",100,9.1396776575786
"VP2603","Nema",75,51.0596176295855
"YI9334","Nema",75,9.41159493047568
"UX6283","Camtran",75,18.2859303753621
"PX8077","Moloney",50,23.4219013686867
"QI6163","Nema",100,27.2750242990482
"BE0872","Moloney",100,22.5862869689117
"CU4231","Moloney",100,27.5412312871949
"ZU1351","Camtran",100,5.91015362440717
"HW2505","Nema",75,54.6359901911289
"OI9706","Nema",75,34.7017242772216
"CO8971","Camtran",50,37.3928478865102
"RX4226","Nema",100,27.2363923326394
"WQ9464","Camtran",75,9.13385245741361
"DC1404","Moloney",75,25.2802252677839
"FB1274","Moloney",100,32.395876360562
"DS2696","Nema",100,3.34308498364125
"MU4559","Camtran",75,24.9649704796296
"UL2115","Moloney",75,8.61923741668071
"OZ8264","Nema",50,25.4196745471739
"VZ9303","Camtran",75,21.1160260933267
"YM7236","Nema",75,39.7271230416608
"SJ7676","Moloney",50,10.6142152619271
"VX7759","Camtran",50,18.7529638388279
"VU5666","Moloney",100,6.93553756044607
"FO6790","Moloney",75,30.7614193579144
"FS2065","Camtran",75,54.571568779554
"EB1513","Camtran",50,92.1737351887256
"RY5588","Nema",100,28.434899389725
"VG4453","Camtran",50,18.8929949610775
"UI7503","Nema",50,49.0594618220764
"DZ7859","Moloney",75,27.8414261730255
"SN1617","Camtran",50,13.5908187185993
"XW3088","Moloney",75,20.9468582170157
"LJ4034","Camtran",75,24.8864976881136
"SF3391","Moloney",75,1.60097323268556
"AD8133","Camtran",75,21.9562032552354
"XY7080","Nema",50,24.3320958508533
"LC4988","Nema",75,45.1424318931219
"OE8804","Camtran",100,17.1614830218966
